id,Rings
115018,7.0
115019,10.0
115020,12.0
115021,10.0
115022,9.0
115023,9.0
115024,13.0
115025,7.0
115026,14.0
115027,12.0
115028,10.0
115029,8.0
115030,6.0
115031,9.0
115032,17.0
115033,10.0
115034,9.0
115035,9.0
115036,10.0
115037,7.0
115038,11.0
115039,15.0
115040,10.0
115041,11.0
115042,9.0
115043,8.0
115044,10.0
115045,11.0
115046,10.0
115047,10.0
115048,12.0
115049,11.0
115050,10.0
115051,9.0
115052,8.0
115053,11.0
115054,9.0
115055,8.0
115056,9.0
115057,10.0
115058,10.0
115059,10.0
115060,12.0
115061,5.0
115062,12.0
115063,10.0
115064,11.0
115065,14.0
115066,9.0
115067,14.0
115068,10.0
115069,12.0
115070,12.0
115071,11.0
115072,10.0
115073,9.0
115074,11.0
115075,9.0
115076,8.0
115077,11.0
115078,10.0
115079,11.0
115080,12.0
115081,8.0
115082,11.0
115083,11.0
115084,7.0
115085,12.0
115086,10.0
115087,11.0
115088,13.0
115089,8.0
115090,9.0
115091,7.0
115092,14.0
115093,12.0
115094,13.0
115095,15.0
115096,7.0
115097,13.0
115098,11.0
115099,13.0
115100,10.0
115101,8.0
115102,12.0
115103,11.0
115104,10.0
115105,7.0
115106,7.0
115107,10.0
115108,10.0
115109,9.0
115110,10.0
115111,11.0
115112,7.0
115113,11.0
115114,9.0
115115,11.0
115116,10.0
115117,7.0
115118,10.0
115119,5.0
115120,7.0
115121,13.0
115122,13.0
115123,9.0
115124,8.0
115125,9.0
115126,9.0
115127,6.0
115128,13.0
115129,9.0
115130,10.0
115131,11.0
115132,17.0
115133,10.0
115134,14.0
115135,11.0
115136,12.0
115137,9.0
115138,6.0
115139,10.0
115140,14.0
115141,5.0
115142,10.0
115143,13.0
115144,12.0
115145,13.0
115146,11.0
115147,10.0
115148,10.0
115149,10.0
115150,10.0
115151,7.0
115152,9.0
115153,4.0
115154,11.0
115155,9.0
115156,10.0
115157,7.0
115158,6.0
115159,12.0
115160,11.0
115161,10.0
115162,7.0
115163,13.0
115164,11.0
115165,11.0
115166,7.0
115167,9.0
115168,8.0
115169,10.0
115170,14.0
115171,9.0
115172,14.0
115173,5.0
115174,11.0
115175,9.0
115176,15.0
115177,9.0
115178,6.0
115179,13.0
115180,10.0
115181,10.0
115182,9.0
115183,6.0
115184,11.0
115185,7.0
115186,8.0
115187,10.0
115188,13.0
115189,7.0
115190,13.0
115191,10.0
115192,8.0
115193,11.0
115194,6.0
115195,11.0
115196,10.0
115197,11.0
115198,9.0
115199,9.0
115200,9.0
115201,12.0
115202,10.0
115203,8.0
115204,12.0
115205,11.0
115206,7.0
115207,15.0
115208,5.0
115209,6.0
115210,11.0
115211,12.0
115212,7.0
115213,11.0
115214,9.0
115215,10.0
115216,10.0
115217,10.0
115218,10.0
115219,8.0
115220,23.0
115221,10.0
115222,11.0
115223,12.0
115224,10.0
115225,12.0
115226,13.0
115227,9.0
115228,7.0
115229,10.0
115230,11.0
115231,6.0
115232,10.0
115233,12.0
115234,12.0
115235,9.0
115236,11.0
115237,10.0
115238,12.0
115239,7.0
115240,14.0
115241,11.0
115242,11.0
115243,9.0
115244,4.0
115245,11.0
115246,8.0
115247,9.0
115248,13.0
115249,9.0
115250,12.0
115251,9.0
115252,13.0
115253,12.0
115254,7.0
115255,11.0
115256,22.0
115257,9.0
115258,8.0
115259,8.0
115260,13.0
115261,8.0
115262,14.0
115263,12.0
115264,10.0
115265,9.0
115266,7.0
115267,10.0
115268,11.0
115269,14.0
115270,9.0
115271,11.0
115272,14.0
115273,14.0
115274,10.0
115275,11.0
115276,11.0
115277,11.0
115278,12.0
115279,11.0
115280,9.0
115281,11.0
115282,10.0
115283,7.0
115284,7.0
115285,16.0
115286,7.0
115287,9.0
115288,8.0
115289,9.0
115290,9.0
115291,10.0
115292,11.0
115293,7.0
115294,10.0
115295,10.0
115296,9.0
115297,15.0
115298,9.0
115299,11.0
115300,7.0
115301,18.0
115302,8.0
115303,12.0
115304,9.0
115305,11.0
115306,10.0
115307,9.0
115308,11.0
115309,15.0
115310,10.0
115311,9.0
115312,9.0
115313,5.0
115314,10.0
115315,15.0
115316,9.0
115317,10.0
115318,6.0
115319,7.0
115320,5.0
115321,14.0
115322,8.0
115323,13.0
115324,8.0
115325,9.0
115326,9.0
115327,10.0
115328,9.0
115329,11.0
115330,7.0
115331,10.0
115332,5.0
115333,12.0
115334,10.0
115335,7.0
115336,11.0
115337,10.0
115338,10.0
115339,11.0
115340,8.0
115341,8.0
115342,10.0
115343,12.0
115344,11.0
115345,8.0
115346,10.0
115347,7.0
115348,9.0
115349,6.0
115350,7.0
115351,7.0
115352,9.0
115353,8.0
115354,12.0
115355,9.0
115356,8.0
115357,9.0
115358,13.0
115359,12.0
115360,5.0
115361,11.0
115362,12.0
115363,10.0
115364,7.0
115365,10.0
115366,9.0
115367,11.0
115368,10.0
115369,4.0
115370,12.0
115371,12.0
115372,10.0
115373,11.0
115374,8.0
115375,9.0
115376,9.0
115377,9.0
115378,8.0
115379,11.0
115380,10.0
115381,16.0
115382,9.0
115383,11.0
115384,10.0
115385,9.0
115386,14.0
115387,14.0
115388,9.0
115389,11.0
115390,10.0
115391,7.0
115392,7.0
115393,8.0
115394,10.0
115395,11.0
115396,10.0
115397,9.0
115398,5.0
115399,11.0
115400,11.0
115401,9.0
115402,8.0
115403,10.0
115404,9.0
115405,8.0
115406,8.0
115407,12.0
115408,10.0
115409,6.0
115410,11.0
115411,10.0
115412,9.0
115413,11.0
115414,11.0
115415,11.0
115416,13.0
115417,10.0
115418,9.0
115419,11.0
115420,12.0
115421,11.0
115422,8.0
115423,15.0
115424,6.0
115425,15.0
115426,14.0
115427,10.0
115428,10.0
115429,10.0
115430,10.0
115431,10.0
115432,10.0
115433,8.0
115434,11.0
115435,10.0
115436,9.0
115437,15.0
115438,9.0
115439,11.0
115440,7.0
115441,11.0
115442,8.0
115443,15.0
115444,10.0
115445,11.0
115446,9.0
115447,8.0
115448,14.0
115449,6.0
115450,11.0
115451,9.0
115452,9.0
115453,14.0
115454,11.0
115455,9.0
115456,9.0
115457,4.0
115458,6.0
115459,9.0
115460,11.0
115461,12.0
115462,9.0
115463,10.0
115464,13.0
115465,11.0
115466,14.0
115467,15.0
115468,10.0
115469,10.0
115470,9.0
115471,7.0
115472,10.0
115473,6.0
115474,10.0
115475,12.0
115476,4.0
115477,9.0
115478,11.0
115479,8.0
115480,12.0
115481,10.0
115482,8.0
115483,10.0
115484,10.0
115485,11.0
115486,10.0
115487,8.0
115488,12.0
115489,13.0
115490,9.0
115491,10.0
115492,12.0
115493,9.0
115494,9.0
115495,10.0
115496,11.0
115497,13.0
115498,10.0
115499,12.0
115500,10.0
115501,11.0
115502,12.0
115503,9.0
115504,14.0
115505,11.0
115506,9.0
115507,6.0
115508,11.0
115509,12.0
115510,9.0
115511,9.0
115512,11.0
115513,6.0
115514,9.0
115515,12.0
115516,10.0
115517,11.0
115518,11.0
115519,13.0
115520,16.0
115521,11.0
115522,10.0
115523,12.0
115524,10.0
115525,8.0
115526,11.0
115527,12.0
115528,9.0
115529,11.0
115530,13.0
115531,14.0
115532,10.0
115533,13.0
115534,11.0
115535,6.0
115536,10.0
115537,7.0
115538,11.0
115539,16.0
115540,7.0
115541,11.0
115542,11.0
115543,8.0
115544,8.0
115545,8.0
115546,10.0
115547,11.0
115548,8.0
115549,11.0
115550,7.0
115551,10.0
115552,11.0
115553,8.0
115554,8.0
115555,9.0
115556,13.0
115557,10.0
115558,12.0
115559,11.0
115560,14.0
115561,9.0
115562,9.0
115563,10.0
115564,5.0
115565,10.0
115566,10.0
115567,8.0
115568,7.0
115569,15.0
115570,13.0
115571,10.0
115572,9.0
115573,10.0
115574,11.0
115575,8.0
115576,12.0
115577,10.0
115578,12.0
115579,11.0
115580,10.0
115581,7.0
115582,6.0
115583,7.0
115584,9.0
115585,12.0
115586,8.0
115587,9.0
115588,10.0
115589,14.0
115590,10.0
115591,11.0
115592,6.0
115593,10.0
115594,11.0
115595,13.0
115596,11.0
115597,11.0
115598,10.0
115599,10.0
115600,10.0
115601,10.0
115602,11.0
115603,15.0
115604,11.0
115605,9.0
115606,10.0
115607,12.0
115608,14.0
115609,8.0
115610,17.0
115611,6.0
115612,9.0
115613,5.0
115614,13.0
115615,6.0
115616,13.0
115617,10.0
115618,9.0
115619,10.0
115620,16.0
115621,8.0
115622,11.0
115623,10.0
115624,9.0
115625,10.0
115626,10.0
115627,11.0
115628,10.0
115629,8.0
115630,7.0
115631,12.0
115632,9.0
115633,4.0
115634,13.0
115635,14.0
115636,8.0
115637,10.0
115638,7.0
115639,9.0
115640,9.0
115641,5.0
115642,7.0
115643,10.0
115644,6.0
115645,6.0
115646,11.0
115647,7.0
115648,15.0
115649,8.0
115650,9.0
115651,11.0
115652,9.0
115653,5.0
115654,12.0
115655,7.0
115656,9.0
115657,11.0
115658,9.0
115659,11.0
115660,9.0
115661,10.0
115662,6.0
115663,10.0
115664,10.0
115665,8.0
115666,12.0
115667,11.0
115668,11.0
115669,10.0
115670,10.0
115671,11.0
115672,11.0
115673,9.0
115674,10.0
115675,11.0
115676,10.0
115677,10.0
115678,9.0
115679,9.0
115680,10.0
115681,9.0
115682,11.0
115683,10.0
115684,9.0
115685,13.0
115686,7.0
115687,6.0
115688,11.0
115689,11.0
115690,8.0
115691,14.0
115692,8.0
115693,10.0
115694,14.0
115695,5.0
115696,8.0
115697,11.0
115698,11.0
115699,10.0
115700,12.0
115701,10.0
115702,8.0
115703,13.0
115704,14.0
115705,11.0
115706,10.0
115707,10.0
115708,7.0
115709,9.0
115710,8.0
115711,9.0
115712,10.0
115713,4.0
115714,13.0
115715,8.0
115716,11.0
115717,14.0
115718,8.0
115719,10.0
115720,10.0
115721,7.0
115722,8.0
115723,12.0
115724,7.0
115725,6.0
115726,9.0
115727,15.0
115728,10.0
115729,9.0
115730,9.0
115731,4.0
115732,10.0
115733,11.0
115734,9.0
115735,6.0
115736,7.0
115737,4.0
115738,10.0
115739,12.0
115740,12.0
115741,9.0
115742,10.0
115743,13.0
115744,11.0
115745,15.0
115746,8.0
115747,8.0
115748,14.0
115749,10.0
115750,13.0
115751,11.0
115752,10.0
115753,8.0
115754,12.0
115755,11.0
115756,11.0
115757,15.0
115758,14.0
115759,10.0
115760,13.0
115761,10.0
115762,12.0
115763,4.0
115764,14.0
115765,10.0
115766,10.0
115767,11.0
115768,10.0
115769,12.0
115770,8.0
115771,10.0
115772,5.0
115773,10.0
115774,11.0
115775,8.0
115776,16.0
115777,10.0
115778,10.0
115779,8.0
115780,10.0
115781,14.0
115782,13.0
115783,7.0
115784,11.0
115785,10.0
115786,7.0
115787,17.0
115788,9.0
115789,8.0
115790,13.0
115791,12.0
115792,9.0
115793,12.0
115794,10.0
115795,13.0
115796,13.0
115797,8.0
115798,9.0
115799,4.0
115800,9.0
115801,14.0
115802,9.0
115803,10.0
115804,5.0
115805,6.0
115806,8.0
115807,8.0
115808,7.0
115809,12.0
115810,8.0
115811,7.0
115812,11.0
115813,9.0
115814,9.0
115815,8.0
115816,12.0
115817,10.0
115818,11.0
115819,7.0
115820,14.0
115821,11.0
115822,10.0
115823,8.0
115824,12.0
115825,7.0
115826,9.0
115827,11.0
115828,9.0
115829,14.0
115830,9.0
115831,10.0
115832,8.0
115833,10.0
115834,10.0
115835,13.0
115836,9.0
115837,15.0
115838,11.0
115839,8.0
115840,7.0
115841,9.0
115842,12.0
115843,7.0
115844,10.0
115845,11.0
115846,13.0
115847,12.0
115848,10.0
115849,14.0
115850,9.0
115851,7.0
115852,9.0
115853,11.0
115854,9.0
115855,10.0
115856,7.0
115857,10.0
115858,10.0
115859,13.0
115860,12.0
115861,7.0
115862,8.0
115863,9.0
115864,10.0
115865,6.0
115866,6.0
115867,8.0
115868,12.0
115869,9.0
115870,13.0
115871,9.0
115872,9.0
115873,12.0
115874,14.0
115875,9.0
115876,10.0
115877,13.0
115878,11.0
115879,11.0
115880,10.0
115881,7.0
115882,9.0
115883,8.0
115884,10.0
115885,9.0
115886,10.0
115887,10.0
115888,11.0
115889,4.0
115890,10.0
115891,5.0
115892,9.0
115893,8.0
115894,14.0
115895,14.0
115896,9.0
115897,10.0
115898,9.0
115899,8.0
115900,10.0
115901,11.0
115902,12.0
115903,12.0
115904,9.0
115905,7.0
115906,11.0
115907,8.0
115908,12.0
115909,9.0
115910,7.0
115911,6.0
115912,9.0
115913,11.0
115914,9.0
115915,10.0
115916,9.0
115917,7.0
115918,8.0
115919,12.0
115920,14.0
115921,14.0
115922,6.0
115923,10.0
115924,15.0
115925,10.0
115926,8.0
115927,15.0
115928,5.0
115929,8.0
115930,10.0
115931,10.0
115932,10.0
115933,16.0
115934,10.0
115935,10.0
115936,6.0
115937,10.0
115938,9.0
115939,8.0
115940,17.0
115941,10.0
115942,8.0
115943,4.0
115944,10.0
115945,10.0
115946,7.0
115947,11.0
115948,19.0
115949,9.0
115950,8.0
115951,12.0
115952,11.0
115953,12.0
115954,8.0
115955,11.0
115956,10.0
115957,7.0
115958,10.0
115959,10.0
115960,11.0
115961,9.0
115962,10.0
115963,13.0
115964,9.0
115965,10.0
115966,10.0
115967,6.0
115968,14.0
115969,10.0
115970,4.0
115971,10.0
115972,10.0
115973,13.0
115974,12.0
115975,8.0
115976,9.0
115977,10.0
115978,11.0
115979,12.0
115980,17.0
115981,9.0
115982,11.0
115983,14.0
115984,5.0
115985,6.0
115986,16.0
115987,10.0
115988,12.0
115989,11.0
115990,10.0
115991,12.0
115992,9.0
115993,12.0
115994,12.0
115995,9.0
115996,11.0
115997,8.0
115998,11.0
115999,10.0
116000,8.0
116001,12.0
116002,12.0
116003,16.0
116004,13.0
116005,6.0
116006,11.0
116007,7.0
116008,11.0
116009,8.0
116010,7.0
116011,14.0
116012,11.0
116013,11.0
116014,13.0
116015,13.0
116016,9.0
116017,8.0
116018,10.0
116019,8.0
116020,6.0
116021,10.0
116022,17.0
116023,6.0
116024,7.0
116025,10.0
116026,7.0
116027,10.0
116028,15.0
116029,9.0
116030,13.0
116031,8.0
116032,10.0
116033,8.0
116034,9.0
116035,20.0
116036,11.0
116037,9.0
116038,6.0
116039,9.0
116040,15.0
116041,11.0
116042,10.0
116043,17.0
116044,6.0
116045,8.0
116046,10.0
116047,5.0
116048,11.0
116049,9.0
116050,7.0
116051,8.0
116052,11.0
116053,8.0
116054,5.0
116055,12.0
116056,6.0
116057,10.0
116058,10.0
116059,10.0
116060,8.0
116061,9.0
116062,8.0
116063,10.0
116064,8.0
116065,11.0
116066,13.0
116067,11.0
116068,7.0
116069,11.0
116070,14.0
116071,4.0
116072,11.0
116073,10.0
116074,9.0
116075,9.0
116076,15.0
116077,9.0
116078,14.0
116079,11.0
116080,11.0
116081,16.0
116082,10.0
116083,11.0
116084,17.0
116085,10.0
116086,11.0
116087,9.0
116088,7.0
116089,11.0
116090,9.0
116091,8.0
116092,10.0
116093,10.0
116094,9.0
116095,15.0
116096,10.0
116097,12.0
116098,9.0
116099,12.0
116100,10.0
116101,10.0
116102,10.0
116103,7.0
116104,10.0
116105,9.0
116106,10.0
116107,6.0
116108,8.0
116109,11.0
116110,6.0
116111,9.0
116112,9.0
116113,10.0
116114,8.0
116115,15.0
116116,12.0
116117,10.0
116118,14.0
116119,8.0
116120,13.0
116121,13.0
116122,10.0
116123,13.0
116124,9.0
116125,8.0
116126,10.0
116127,13.0
116128,9.0
116129,11.0
116130,10.0
116131,12.0
116132,4.0
116133,10.0
116134,9.0
116135,10.0
116136,12.0
116137,10.0
116138,7.0
116139,7.0
116140,10.0
116141,7.0
116142,15.0
116143,9.0
116144,13.0
116145,11.0
116146,11.0
116147,11.0
116148,13.0
116149,8.0
116150,8.0
116151,7.0
116152,9.0
116153,10.0
116154,10.0
116155,6.0
116156,8.0
116157,7.0
116158,7.0
116159,7.0
116160,6.0
116161,12.0
116162,13.0
116163,7.0
116164,8.0
116165,12.0
116166,12.0
116167,9.0
116168,10.0
116169,5.0
116170,10.0
116171,7.0
116172,6.0
116173,7.0
116174,12.0
116175,8.0
116176,8.0
116177,16.0
116178,10.0
116179,15.0
116180,5.0
116181,9.0
116182,8.0
116183,8.0
116184,10.0
116185,8.0
116186,7.0
116187,7.0
116188,11.0
116189,12.0
116190,9.0
116191,11.0
116192,5.0
116193,17.0
116194,7.0
116195,9.0
116196,6.0
116197,9.0
116198,11.0
116199,13.0
116200,9.0
116201,9.0
116202,7.0
116203,15.0
116204,8.0
116205,14.0
116206,10.0
116207,9.0
116208,8.0
116209,12.0
116210,13.0
116211,8.0
116212,7.0
116213,15.0
116214,3.0
116215,10.0
116216,9.0
116217,8.0
116218,8.0
116219,7.0
116220,10.0
116221,11.0
116222,12.0
116223,10.0
116224,9.0
116225,8.0
116226,4.0
116227,11.0
116228,11.0
116229,11.0
116230,8.0
116231,11.0
116232,8.0
116233,8.0
116234,12.0
116235,9.0
116236,13.0
116237,8.0
116238,11.0
116239,4.0
116240,13.0
116241,11.0
116242,9.0
116243,7.0
116244,4.0
116245,13.0
116246,11.0
116247,8.0
116248,8.0
116249,8.0
116250,4.0
116251,13.0
116252,7.0
116253,8.0
116254,6.0
116255,11.0
116256,9.0
116257,14.0
116258,8.0
116259,9.0
116260,9.0
116261,16.0
116262,7.0
116263,10.0
116264,14.0
116265,11.0
116266,7.0
116267,10.0
116268,13.0
116269,14.0
116270,7.0
116271,9.0
116272,12.0
116273,11.0
116274,9.0
116275,8.0
116276,10.0
116277,11.0
116278,12.0
116279,4.0
116280,7.0
116281,7.0
116282,9.0
116283,16.0
116284,9.0
116285,12.0
116286,8.0
116287,14.0
116288,7.0
116289,4.0
116290,15.0
116291,13.0
116292,8.0
116293,14.0
116294,6.0
116295,10.0
116296,10.0
116297,8.0
116298,13.0
116299,10.0
116300,10.0
116301,12.0
116302,10.0
116303,10.0
116304,12.0
116305,10.0
116306,8.0
116307,14.0
116308,7.0
116309,10.0
116310,11.0
116311,12.0
116312,12.0
116313,10.0
116314,10.0
116315,10.0
116316,10.0
116317,10.0
116318,6.0
116319,12.0
116320,7.0
116321,14.0
116322,11.0
116323,13.0
116324,5.0
116325,10.0
116326,11.0
116327,13.0
116328,9.0
116329,10.0
116330,8.0
116331,9.0
116332,11.0
116333,15.0
116334,9.0
116335,12.0
116336,10.0
116337,14.0
116338,14.0
116339,15.0
116340,11.0
116341,8.0
116342,11.0
116343,8.0
116344,10.0
116345,9.0
116346,9.0
116347,9.0
116348,10.0
116349,6.0
116350,11.0
116351,11.0
116352,11.0
116353,11.0
116354,8.0
116355,6.0
116356,14.0
116357,6.0
116358,5.0
116359,14.0
116360,11.0
116361,6.0
116362,8.0
116363,18.0
116364,11.0
116365,13.0
116366,8.0
116367,7.0
116368,9.0
116369,10.0
116370,6.0
116371,9.0
116372,11.0
116373,4.0
116374,7.0
116375,10.0
116376,10.0
116377,10.0
116378,12.0
116379,10.0
116380,9.0
116381,9.0
116382,14.0
116383,7.0
116384,10.0
116385,13.0
116386,10.0
116387,10.0
116388,10.0
116389,8.0
116390,12.0
116391,9.0
116392,9.0
116393,8.0
116394,10.0
116395,7.0
116396,8.0
116397,11.0
116398,13.0
116399,11.0
116400,10.0
116401,8.0
116402,16.0
116403,9.0
116404,13.0
116405,12.0
116406,7.0
116407,10.0
116408,10.0
116409,9.0
116410,10.0
116411,8.0
116412,13.0
116413,6.0
116414,9.0
116415,11.0
116416,7.0
116417,4.0
116418,9.0
116419,11.0
116420,9.0
116421,15.0
116422,14.0
116423,11.0
116424,10.0
116425,9.0
116426,9.0
116427,9.0
116428,10.0
116429,11.0
116430,4.0
116431,9.0
116432,8.0
116433,6.0
116434,8.0
116435,5.0
116436,10.0
116437,13.0
116438,11.0
116439,8.0
116440,5.0
116441,6.0
116442,8.0
116443,5.0
116444,11.0
116445,10.0
116446,7.0
116447,13.0
116448,10.0
116449,7.0
116450,10.0
116451,9.0
116452,11.0
116453,11.0
116454,10.0
116455,11.0
116456,10.0
116457,11.0
116458,7.0
116459,13.0
116460,8.0
116461,11.0
116462,10.0
116463,15.0
116464,13.0
116465,10.0
116466,6.0
116467,9.0
116468,8.0
116469,9.0
116470,7.0
116471,8.0
116472,12.0
116473,10.0
116474,6.0
116475,12.0
116476,7.0
116477,7.0
116478,10.0
116479,10.0
116480,8.0
116481,11.0
116482,8.0
116483,9.0
116484,8.0
116485,9.0
116486,12.0
116487,10.0
116488,10.0
116489,9.0
116490,9.0
116491,10.0
116492,12.0
116493,9.0
116494,12.0
116495,7.0
116496,10.0
116497,7.0
116498,10.0
116499,9.0
116500,9.0
116501,9.0
116502,8.0
116503,11.0
116504,6.0
116505,10.0
116506,6.0
116507,11.0
116508,8.0
116509,12.0
116510,10.0
116511,9.0
116512,9.0
116513,5.0
116514,10.0
116515,12.0
116516,10.0
116517,10.0
116518,11.0
116519,10.0
116520,10.0
116521,8.0
116522,10.0
116523,10.0
116524,12.0
116525,10.0
116526,6.0
116527,11.0
116528,10.0
116529,8.0
116530,8.0
116531,12.0
116532,9.0
116533,13.0
116534,8.0
116535,8.0
116536,10.0
116537,6.0
116538,8.0
116539,14.0
116540,10.0
116541,8.0
116542,8.0
116543,8.0
116544,11.0
116545,9.0
116546,12.0
116547,9.0
116548,12.0
116549,8.0
116550,10.0
116551,13.0
116552,4.0
116553,11.0
116554,11.0
116555,7.0
116556,9.0
116557,9.0
116558,8.0
116559,7.0
116560,8.0
116561,10.0
116562,5.0
116563,7.0
116564,6.0
116565,10.0
116566,10.0
116567,9.0
116568,9.0
116569,7.0
116570,9.0
116571,12.0
116572,8.0
116573,12.0
116574,12.0
116575,9.0
116576,9.0
116577,16.0
116578,15.0
116579,7.0
116580,8.0
116581,11.0
116582,9.0
116583,11.0
116584,14.0
116585,11.0
116586,10.0
116587,5.0
116588,10.0
116589,15.0
116590,8.0
116591,5.0
116592,9.0
116593,9.0
116594,12.0
116595,8.0
116596,8.0
116597,11.0
116598,6.0
116599,9.0
116600,10.0
116601,13.0
116602,7.0
116603,6.0
116604,5.0
116605,12.0
116606,9.0
116607,8.0
116608,10.0
116609,9.0
116610,9.0
116611,6.0
116612,9.0
116613,9.0
116614,8.0
116615,9.0
116616,15.0
116617,13.0
116618,7.0
116619,11.0
116620,14.0
116621,9.0
116622,11.0
116623,10.0
116624,10.0
116625,8.0
116626,10.0
116627,9.0
116628,9.0
116629,11.0
116630,10.0
116631,5.0
116632,8.0
116633,7.0
116634,15.0
116635,7.0
116636,9.0
116637,12.0
116638,12.0
116639,11.0
116640,11.0
116641,9.0
116642,11.0
116643,11.0
116644,12.0
116645,20.0
116646,9.0
116647,5.0
116648,14.0
116649,9.0
116650,8.0
116651,9.0
116652,11.0
116653,7.0
116654,11.0
116655,12.0
116656,10.0
116657,14.0
116658,12.0
116659,7.0
116660,11.0
116661,9.0
116662,10.0
116663,9.0
116664,9.0
116665,11.0
116666,10.0
116667,7.0
116668,9.0
116669,8.0
116670,10.0
116671,12.0
116672,10.0
116673,10.0
116674,8.0
116675,8.0
116676,7.0
116677,13.0
116678,8.0
116679,11.0
116680,10.0
116681,11.0
116682,11.0
116683,9.0
116684,12.0
116685,11.0
116686,10.0
116687,11.0
116688,15.0
116689,11.0
116690,2.0
116691,15.0
116692,8.0
116693,7.0
116694,9.0
116695,7.0
116696,10.0
116697,7.0
116698,11.0
116699,10.0
116700,7.0
116701,9.0
116702,9.0
116703,15.0
116704,8.0
116705,10.0
116706,12.0
116707,10.0
116708,13.0
116709,10.0
116710,10.0
116711,11.0
116712,9.0
116713,11.0
116714,11.0
116715,10.0
116716,11.0
116717,9.0
116718,13.0
116719,6.0
116720,5.0
116721,7.0
116722,7.0
116723,10.0
116724,11.0
116725,10.0
116726,13.0
116727,9.0
116728,7.0
116729,11.0
116730,6.0
116731,10.0
116732,6.0
116733,14.0
116734,6.0
116735,10.0
116736,11.0
116737,7.0
116738,6.0
116739,7.0
116740,6.0
116741,10.0
116742,8.0
116743,15.0
116744,9.0
116745,11.0
116746,10.0
116747,6.0
116748,9.0
116749,14.0
116750,8.0
116751,9.0
116752,9.0
116753,8.0
116754,9.0
116755,11.0
116756,10.0
116757,9.0
116758,8.0
116759,19.0
116760,10.0
116761,10.0
116762,15.0
116763,6.0
116764,5.0
116765,10.0
116766,10.0
116767,16.0
116768,11.0
116769,10.0
116770,10.0
116771,16.0
116772,5.0
116773,5.0
116774,12.0
116775,13.0
116776,13.0
116777,7.0
116778,14.0
116779,7.0
116780,13.0
116781,10.0
116782,9.0
116783,9.0
116784,4.0
116785,8.0
116786,13.0
116787,18.0
116788,8.0
116789,9.0
116790,5.0
116791,11.0
116792,9.0
116793,10.0
116794,6.0
116795,7.0
116796,10.0
116797,13.0
116798,7.0
116799,9.0
116800,10.0
116801,10.0
116802,16.0
116803,8.0
116804,12.0
116805,7.0
116806,13.0
116807,11.0
116808,11.0
116809,11.0
116810,9.0
116811,11.0
116812,11.0
116813,9.0
116814,11.0
116815,10.0
116816,11.0
116817,13.0
116818,8.0
116819,10.0
116820,12.0
116821,7.0
116822,7.0
116823,10.0
116824,9.0
116825,10.0
116826,7.0
116827,10.0
116828,11.0
116829,10.0
116830,10.0
116831,10.0
116832,10.0
116833,11.0
116834,10.0
116835,9.0
116836,9.0
116837,8.0
116838,9.0
116839,11.0
116840,8.0
116841,10.0
116842,8.0
116843,6.0
116844,6.0
116845,13.0
116846,12.0
116847,8.0
116848,11.0
116849,9.0
116850,5.0
116851,11.0
116852,12.0
116853,7.0
116854,7.0
116855,13.0
116856,11.0
116857,11.0
116858,11.0
116859,8.0
116860,10.0
116861,10.0
116862,9.0
116863,13.0
116864,11.0
116865,9.0
116866,10.0
116867,10.0
116868,10.0
116869,9.0
116870,8.0
116871,9.0
116872,14.0
116873,11.0
116874,9.0
116875,11.0
116876,5.0
116877,12.0
116878,8.0
116879,10.0
116880,10.0
116881,19.0
116882,11.0
116883,14.0
116884,15.0
116885,10.0
116886,8.0
116887,10.0
116888,16.0
116889,5.0
116890,17.0
116891,10.0
116892,9.0
116893,16.0
116894,8.0
116895,10.0
116896,10.0
116897,10.0
116898,12.0
116899,8.0
116900,12.0
116901,13.0
116902,10.0
116903,10.0
116904,6.0
116905,8.0
116906,10.0
116907,9.0
116908,9.0
116909,11.0
116910,10.0
116911,8.0
116912,11.0
116913,11.0
116914,7.0
116915,10.0
116916,12.0
116917,13.0
116918,15.0
116919,7.0
116920,11.0
116921,11.0
116922,12.0
116923,13.0
116924,12.0
116925,11.0
116926,10.0
116927,11.0
116928,11.0
116929,11.0
116930,9.0
116931,9.0
116932,8.0
116933,10.0
116934,8.0
116935,6.0
116936,10.0
116937,8.0
116938,7.0
116939,11.0
116940,12.0
116941,8.0
116942,9.0
116943,17.0
116944,8.0
116945,7.0
116946,6.0
116947,8.0
116948,9.0
116949,11.0
116950,10.0
116951,6.0
116952,11.0
116953,9.0
116954,11.0
116955,11.0
116956,9.0
116957,9.0
116958,10.0
116959,8.0
116960,9.0
116961,12.0
116962,15.0
116963,10.0
116964,11.0
116965,10.0
116966,8.0
116967,14.0
116968,9.0
116969,10.0
116970,9.0
116971,10.0
116972,9.0
116973,11.0
116974,10.0
116975,13.0
116976,13.0
116977,9.0
116978,14.0
116979,8.0
116980,10.0
116981,5.0
116982,10.0
116983,7.0
116984,14.0
116985,11.0
116986,8.0
116987,8.0
116988,9.0
116989,10.0
116990,7.0
116991,10.0
116992,9.0
116993,9.0
116994,7.0
116995,11.0
116996,8.0
116997,9.0
116998,6.0
116999,8.0
117000,11.0
117001,9.0
117002,9.0
117003,11.0
117004,10.0
117005,8.0
117006,10.0
117007,10.0
117008,12.0
117009,8.0
117010,10.0
117011,10.0
117012,14.0
117013,10.0
117014,7.0
117015,7.0
117016,10.0
